=========================================================
    MATCHING ENGINE PERCENTILE PERFORMANCE JOURNAL
=========================================================
Tested Co Rank : 381 | Events in Slice:    2671 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1294 cycles | Max:  758640 cycles
Tested Co Rank : 382 | Events in Slice:    2726 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1292 cycles | Max:  758640 cycles
Tested Co Rank : 383 | Events in Slice:    2885 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1292 cycles | Max:  758640 cycles
Tested Co Rank : 384 | Events in Slice:    2618 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1292 cycles | Max:  758640 cycles
Tested Co Rank : 385 | Events in Slice:    2193 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1294 cycles | Max:  758640 cycles
Tested Co Rank : 386 | Events in Slice:    2345 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1292 cycles | Max:  758640 cycles
Tested Co Rank : 387 | Events in Slice:    2634 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1292 cycles | Max:  758640 cycles
Tested Co Rank : 388 | Events in Slice:    2463 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1294 cycles | Max:  758640 cycles
Tested Co Rank : 389 | Events in Slice:    2811 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1294 cycles | Max:  758640 cycles
Tested Co Rank : 390 | Events in Slice:    2784 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1294 cycles | Max:  758640 cycles
Tested Co Rank : 391 | Events in Slice:    2322 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 392 | Events in Slice:    1967 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 393 | Events in Slice:    2866 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 394 | Events in Slice:    2412 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 395 | Events in Slice:    2669 | P50 (Median):   73 cycles | P95:  166 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 396 | Events in Slice:    2700 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 397 | Events in Slice:    2371 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 398 | Events in Slice:    2800 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 399 | Events in Slice:    2831 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 400 | Events in Slice:    2510 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 401 | Events in Slice:    1575 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 402 | Events in Slice:    2538 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 403 | Events in Slice:    2706 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 404 | Events in Slice:    2704 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 405 | Events in Slice:    2484 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 406 | Events in Slice:    2642 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 407 | Events in Slice:    2068 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 408 | Events in Slice:    2712 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 409 | Events in Slice:    2256 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 410 | Events in Slice:    2712 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 411 | Events in Slice:    2085 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 412 | Events in Slice:    2182 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 413 | Events in Slice:    2685 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 414 | Events in Slice:    2511 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 415 | Events in Slice:    2458 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 416 | Events in Slice:    2057 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 417 | Events in Slice:    2250 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 418 | Events in Slice:    2628 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 419 | Events in Slice:    1862 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 420 | Events in Slice:    2323 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 421 | Events in Slice:    2279 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 422 | Events in Slice:    2502 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 423 | Events in Slice:    2569 | P50 (Median):   73 cycles | P95:  167 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 424 | Events in Slice:    1908 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 425 | Events in Slice:    2423 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 426 | Events in Slice:    2574 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 427 | Events in Slice:    1915 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 428 | Events in Slice:    2240 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 429 | Events in Slice:    2320 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 430 | Events in Slice:    2193 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 431 | Events in Slice:    1840 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 432 | Events in Slice:    1531 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 433 | Events in Slice:    2310 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 434 | Events in Slice:    2009 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 435 | Events in Slice:    2092 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 436 | Events in Slice:    2382 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 437 | Events in Slice:    2184 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 438 | Events in Slice:    1755 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 439 | Events in Slice:    2426 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 440 | Events in Slice:    1623 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 441 | Events in Slice:    2021 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 442 | Events in Slice:    1751 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 443 | Events in Slice:    2096 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 444 | Events in Slice:    2393 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 445 | Events in Slice:    1856 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 446 | Events in Slice:    1885 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 447 | Events in Slice:    1699 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 448 | Events in Slice:    1971 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 449 | Events in Slice:    2370 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 450 | Events in Slice:    2360 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 451 | Events in Slice:    2360 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 452 | Events in Slice:    2325 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 453 | Events in Slice:    2095 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1307 cycles | Max:  758640 cycles
Tested Co Rank : 454 | Events in Slice:    1955 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 455 | Events in Slice:    2032 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 456 | Events in Slice:    2197 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 457 | Events in Slice:    1999 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 458 | Events in Slice:    1728 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 459 | Events in Slice:    1971 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 460 | Events in Slice:    2222 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 461 | Events in Slice:    2042 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 462 | Events in Slice:    1795 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 463 | Events in Slice:    2037 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 464 | Events in Slice:    1883 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 465 | Events in Slice:    1635 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 466 | Events in Slice:    2113 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 467 | Events in Slice:    2063 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 468 | Events in Slice:    1982 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 469 | Events in Slice:    1906 | P50 (Median):   73 cycles | P95:  168 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 470 | Events in Slice:    2236 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 471 | Events in Slice:    1953 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 472 | Events in Slice:    1803 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 473 | Events in Slice:    1687 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 474 | Events in Slice:    2137 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 475 | Events in Slice:    2031 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 476 | Events in Slice:    1971 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 477 | Events in Slice:    1975 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 478 | Events in Slice:    1794 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1308 cycles | Max:  758640 cycles
Tested Co Rank : 479 | Events in Slice:    1671 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 480 | Events in Slice:    1579 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 481 | Events in Slice:    2068 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 482 | Events in Slice:    2054 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 483 | Events in Slice:    1811 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 484 | Events in Slice:    1762 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 485 | Events in Slice:    1703 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 486 | Events in Slice:    2057 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 487 | Events in Slice:    2056 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 488 | Events in Slice:    2038 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 489 | Events in Slice:    1490 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 490 | Events in Slice:    1845 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 491 | Events in Slice:    1346 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 492 | Events in Slice:    1535 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 493 | Events in Slice:    1991 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 494 | Events in Slice:    1907 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 495 | Events in Slice:    1424 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 496 | Events in Slice:    1869 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 497 | Events in Slice:    1616 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 498 | Events in Slice:    1793 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 499 | Events in Slice:    1933 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
Tested Co Rank : 500 | Events in Slice:    1461 | P50 (Median):   73 cycles | P95:  169 cycles | P99.9:  1310 cycles | Max:  758640 cycles
